time, resource, consumer1, consumer2, toxin, environment
146.959, 37, 0, 32, 80, -1
146.962, 37, 0, 32, 79, -1
146.995, 37, 0, 32, 78, -1
146.997, 37, 0, 32, 79, -1
147.027, 37, 0, 32, 80, -1
147.028, 37, 0, 32, 80, 1
147.034, 37, 0, 32, 79, 1
147.039, 37, 0, 32, 78, 1
147.041, 36, 0, 32, 78, 1
147.047, 36, 0, 32, 77, 1
147.049, 36, 0, 32, 78, 1
147.063, 37, 0, 32, 78, 1
147.065, 36, 0, 32, 78, 1
147.066, 36, 0, 32, 77, 1
147.085, 36, 0, 32, 76, 1
147.105, 36, 0, 32, 76, -1
147.119, 36, 0, 32, 76, 1
147.123, 36, 0, 32, 76, -1
147.127, 36, 0, 32, 76, 1
147.139, 36, 0, 32, 75, 1
147.151, 36, 0, 32, 76, 1
147.173, 36, 0, 32, 76, -1
147.175, 36, 0, 32, 76, 1
147.185, 36, 0, 33, 76, 1
147.186, 36, 0, 33, 75, 1
147.186, 36, 0, 32, 75, 1
147.193, 36, 0, 32, 76, 1
147.200, 36, 0, 32, 75, 1
147.204, 36, 0, 33, 75, 1
147.208, 36, 0, 33, 75, -1
147.221, 36, 0, 33, 76, -1
147.272, 36, 0, 34, 76, -1
147.278, 37, 0, 34, 76, -1
147.339, 38, 0, 34, 76, -1
147.341, 38, 0, 35, 76, -1
147.395, 37, 0, 35, 76, -1
147.398, 37, 0, 36, 76, -1
147.398, 37, 0, 36, 76, 1
147.410, 38, 0, 36, 76, 1
147.449, 39, 0, 36, 76, 1
147.455, 38, 0, 36, 76, 1
147.461, 37, 0, 36, 76, 1
147.462, 37, 0, 36, 76, -1
147.464, 37, 0, 37, 76, -1
147.468, 37, 0, 37, 77, -1
147.503, 37, 0, 37, 76, -1
147.503, 37, 0, 36, 76, -1
147.508, 37, 0, 36, 76, 1
147.511, 37, 0, 36, 76, -1
147.512, 37, 0, 35, 76, -1
147.522, 37, 0, 35, 77, -1
147.530, 37, 0, 34, 77, -1
147.531, 37, 0, 34, 78, -1
147.548, 37, 0, 34, 77, -1
147.566, 36, 0, 34, 77, -1
147.572, 36, 0, 34, 77, 1
147.582, 36, 0, 33, 77, 1
147.624, 37, 0, 33, 77, 1
147.648, 37, 0, 33, 77, -1
147.654, 37, 0, 33, 76, -1
147.677, 37, 0, 34, 76, -1
147.684, 36, 0, 34, 76, -1
147.688, 36, 0, 34, 75, -1
147.705, 36, 0, 34, 74, -1
147.714, 36, 0, 35, 74, -1
147.768, 35, 0, 35, 74, -1
147.808, 35, 0, 34, 74, -1
147.809, 36, 0, 34, 74, -1
147.814, 36, 0, 34, 75, -1
147.821, 36, 0, 34, 75, 1
147.822, 36, 0, 34, 74, 1
147.824, 36, 0, 34, 73, 1
147.848, 36, 0, 34, 73, -1
147.858, 36, 0, 34, 73, 1
147.860, 35, 0, 34, 73, 1
147.864, 36, 0, 34, 73, 1
147.869, 36, 0, 33, 73, 1
147.873, 36, 0, 34, 73, 1
147.891, 36, 0, 35, 73, 1
147.915, 35, 0, 35, 73, 1
147.942, 34, 0, 35, 73, 1
147.964, 35, 0, 35, 73, 1
147.987, 35, 0, 36, 73, 1
147.991, 36, 0, 36, 73, 1
147.994, 37, 0, 36, 73, 1
147.999, 37, 0, 36, 72, 1
148.009, 38, 0, 36, 72, 1
148.012, 38, 0, 36, 72, -1
148.016, 37, 0, 36, 72, -1
148.027, 37, 0, 36, 73, -1
148.032, 38, 0, 36, 73, -1
148.040, 38, 0, 37, 73, -1
148.042, 38, 0, 38, 73, -1
148.049, 37, 0, 38, 73, -1
148.059, 37, 0, 38, 73, 1
148.077, 37, 0, 38, 72, 1
148.080, 37, 0, 39, 72, 1
148.084, 37, 0, 38, 72, 1
148.106, 36, 0, 38, 72, 1
148.124, 36, 0, 37, 72, 1
148.181, 37, 0, 37, 72, 1
148.187, 38, 0, 37, 72, 1
148.205, 37, 0, 37, 72, 1
148.231, 38, 0, 37, 72, 1
148.279, 38, 0, 37, 71, 1
148.283, 39, 0, 37, 71, 1
148.286, 39, 0, 38, 71, 1
148.293, 39, 0, 39, 71, 1
148.301, 39, 0, 38, 71, 1
148.304, 38, 0, 38, 71, 1
148.322, 37, 0, 38, 71, 1
148.325, 36, 0, 38, 71, 1
148.332, 36, 0, 38, 72, 1
148.338, 36, 0, 38, 71, 1
148.339, 35, 0, 38, 71, 1
148.349, 34, 0, 38, 71, 1
148.369, 34, 0, 38, 70, 1
148.395, 34, 0, 37, 70, 1
148.426, 34, 0, 36, 70, 1
148.426, 34, 0, 36, 70, -1
148.429, 35, 0, 36, 70, -1
148.443, 35, 0, 36, 69, -1
148.447, 34, 0, 36, 69, -1
148.475, 33, 0, 36, 69, -1
148.475, 33, 0, 36, 70, -1
148.479, 33, 0, 36, 71, -1
148.488, 33, 0, 35, 71, -1
148.509, 33, 0, 35, 72, -1
148.555, 33, 0, 34, 72, -1
148.578, 33, 0, 34, 73, -1
148.630, 32, 0, 34, 73, -1
148.668, 32, 0, 34, 73, 1
148.669, 32, 0, 34, 72, 1
148.671, 32, 0, 35, 72, 1
148.694, 32, 0, 34, 72, 1
148.694, 33, 0, 34, 72, 1
148.723, 34, 0, 34, 72, 1
148.737, 35, 0, 34, 72, 1
148.790, 35, 0, 34, 72, -1
148.795, 34, 0, 34, 72, -1
148.798, 34, 0, 34, 72, 1
148.809, 34, 0, 35, 72, 1
148.809, 33, 0, 35, 72, 1
148.818, 33, 0, 34, 72, 1
148.818, 33, 0, 34, 73, 1
148.820, 33, 0, 34, 72, 1
148.842, 34, 0, 34, 72, 1
148.844, 34, 0, 34, 72, -1
148.859, 33, 0, 34, 72, -1
148.875, 33, 0, 34, 71, -1
148.881, 34, 0, 34, 71, -1
148.888, 34, 0, 35, 71, -1
148.890, 34, 0, 35, 71, 1
148.891, 33, 0, 35, 71, 1
148.896, 33, 0, 35, 71, -1
148.899, 33, 0, 35, 70, -1
148.913, 33, 0, 35, 71, -1
148.946, 33, 0, 34, 71, -1
148.952, 32, 0, 34, 71, -1
148.974, 32, 0, 34, 71, 1
148.976, 33, 0, 34, 71, 1
148.977, 32, 0, 34, 71, 1
148.978, 32, 0, 35, 71, 1
148.988, 32, 0, 34, 71, 1
148.993, 33, 0, 34, 71, 1
149.005, 33, 0, 34, 71, -1
149.033, 32, 0, 34, 71, -1
149.035, 32, 0, 34, 72, -1
149.051, 33, 0, 34, 72, -1
149.064, 33, 0, 33, 72, -1
149.075, 33, 0, 33, 72, 1
149.076, 33, 0, 32, 72, 1
149.081, 33, 0, 32, 71, 1
149.096, 34, 0, 32, 71, 1
149.097, 33, 0, 32, 71, 1
149.121, 32, 0, 32, 71, 1
149.137, 32, 0, 32, 72, 1
149.162, 32, 0, 33, 72, 1
149.163, 33, 0, 33, 72, 1
149.165, 34, 0, 33, 72, 1
149.175, 34, 0, 33, 72, -1
149.177, 34, 0, 33, 73, -1
149.189, 33, 0, 33, 73, -1
149.207, 33, 0, 33, 73, 1
149.215, 33, 0, 33, 73, -1
149.240, 33, 0, 32, 73, -1
149.273, 33, 0, 32, 72, -1
149.296, 33, 0, 32, 71, -1
149.299, 33, 0, 32, 72, -1
149.308, 33, 0, 31, 72, -1
149.308, 33, 0, 31, 71, -1
149.325, 32, 0, 31, 71, -1
149.363, 33, 0, 31, 71, -1
149.365, 33, 0, 31, 71, 1
149.368, 33, 0, 31, 70, 1
149.370, 33, 0, 31, 70, -1
149.371, 33, 0, 30, 70, -1
149.398, 33, 0, 30, 71, -1
149.402, 32, 0, 30, 71, -1
149.415, 31, 0, 30, 71, -1
149.418, 31, 0, 31, 71, -1
149.423, 31, 0, 31, 71, 1
149.433, 32, 0, 31, 71, 1
149.449, 32, 0, 31, 70, 1
149.461, 32, 0, 31, 70, -1
149.461, 32, 0, 31, 71, -1
149.463, 32, 0, 31, 72, -1
149.503, 32, 0, 31, 72, 1
149.519, 33, 0, 31, 72, 1
149.527, 34, 0, 31, 72, 1
149.548, 34, 0, 31, 71, 1
149.552, 34, 0, 32, 71, 1
149.555, 34, 0, 32, 70, 1
149.569, 33, 0, 32, 70, 1
149.573, 32, 0, 32, 70, 1
149.577, 33, 0, 32, 70, 1
149.577, 33, 0, 32, 71, 1
149.584, 34, 0, 32, 71, 1
149.588, 34, 0, 32, 70, 1
149.607, 34, 0, 31, 70, 1
149.652, 35, 0, 31, 70, 1
149.661, 36, 0, 31, 70, 1
149.670, 37, 0, 31, 70, 1
149.679, 38, 0, 31, 70, 1
149.720, 37, 0, 31, 70, 1
149.728, 38, 0, 31, 70, 1
149.733, 37, 0, 31, 70, 1
149.743, 38, 0, 31, 70, 1
149.755, 37, 0, 31, 70, 1
149.759, 37, 0, 31, 69, 1
149.760, 38, 0, 31, 69, 1
149.763, 38, 0, 31, 70, 1
149.782, 38, 0, 31, 70, -1
149.792, 38, 0, 30, 70, -1
149.793, 37, 0, 30, 70, -1
149.800, 37, 0, 29, 70, -1
149.832, 37, 0, 29, 71, -1
149.852, 37, 0, 29, 72, -1
149.927, 37, 0, 30, 72, -1
149.927, 38, 0, 30, 72, -1
149.928, 39, 0, 30, 72, -1
149.934, 39, 0, 30, 72, 1
149.955, 40, 0, 30, 72, 1
149.966, 40, 0, 30, 72, -1
149.966, 40, 0, 30, 72, 1
149.971, 40, 0, 30, 72, -1
150.001, 40, 0, 30, 71, -1
150.029, 41, 0, 30, 71, -1
150.029, 41, 0, 29, 71, -1
150.042, 41, 0, 29, 72, -1
150.050, 41, 0, 28, 72, -1
150.054, 41, 0, 27, 72, -1
150.058, 42, 0, 27, 72, -1
150.082, 41, 0, 27, 72, -1
150.117, 41, 0, 27, 71, -1
150.121, 41, 0, 27, 71, 1
150.149, 41, 0, 27, 72, 1
150.162, 40, 0, 27, 72, 1
150.170, 40, 0, 27, 71, 1
150.175, 40, 0, 26, 71, 1
150.200, 39, 0, 26, 71, 1
150.203, 39, 0, 26, 70, 1
150.219, 39, 0, 26, 71, 1
150.249, 39, 0, 25, 71, 1
150.254, 39, 0, 24, 71, 1
150.266, 40, 0, 24, 71, 1
150.267, 41, 0, 24, 71, 1
150.276, 42, 0, 24, 71, 1
150.338, 43, 0, 24, 71, 1
150.344, 43, 0, 24, 70, 1
150.353, 42, 0, 24, 70, 1
150.354, 42, 0, 24, 71, 1
150.380, 42, 0, 24, 70, 1
150.398, 42, 0, 24, 70, -1
150.398, 41, 0, 24, 70, -1
150.419, 41, 0, 23, 70, -1
150.425, 41, 0, 22, 70, -1
150.427, 41, 0, 22, 69, -1
150.430, 40, 0, 22, 69, -1
150.432, 40, 0, 21, 69, -1
150.502, 39, 0, 21, 69, -1
150.507, 38, 0, 21, 69, -1
150.516, 38, 0, 21, 70, -1
150.553, 38, 0, 20, 70, -1
150.577, 37, 0, 20, 70, -1
150.631, 37, 0, 20, 70, 1
150.643, 38, 0, 20, 70, 1
150.655, 38, 0, 19, 70, 1
150.667, 38, 0, 19, 69, 1
150.670, 39, 0, 19, 69, 1
150.683, 40, 0, 19, 69, 1
150.684, 40, 0, 19, 70, 1
150.699, 41, 0, 19, 70, 1
150.710, 40, 0, 19, 70, 1
150.712, 39, 0, 19, 70, 1
150.743, 40, 0, 19, 70, 1
150.812, 41, 0, 19, 70, 1
150.838, 41, 0, 19, 71, 1
150.849, 42, 0, 19, 71, 1
150.857, 41, 0, 19, 71, 1
150.864, 40, 0, 19, 71, 1
150.875, 39, 0, 19, 71, 1
150.881, 38, 0, 19, 71, 1
150.882, 39, 0, 19, 71, 1
150.885, 39, 0, 19, 70, 1
150.913, 40, 0, 19, 70, 1
150.938, 40, 0, 19, 71, 1
150.945, 40, 0, 19, 71, -1
150.953, 40, 0, 19, 72, -1
150.961, 40, 0, 19, 73, -1
150.966, 40, 0, 19, 72, -1
150.980, 40, 0, 19, 71, -1
150.994, 40, 0, 19, 72, -1
151.028, 40, 0, 19, 72, 1
151.031, 40, 0, 19, 71, 1
151.042, 39, 0, 19, 71, 1
151.060, 39, 0, 19, 72, 1
151.060, 40, 0, 19, 72, 1
151.065, 40, 0, 19, 72, -1
151.074, 40, 0, 19, 71, -1
151.102, 40, 0, 19, 70, -1
151.191, 40, 0, 19, 70, 1
151.203, 41, 0, 19, 70, 1
151.221, 42, 0, 19, 70, 1
151.226, 41, 0, 19, 70, 1
151.249, 42, 0, 19, 70, 1
151.254, 42, 0, 19, 70, -1
151.257, 41, 0, 19, 70, -1
151.291, 41, 0, 19, 71, -1
151.303, 42, 0, 19, 71, -1
151.309, 42, 0, 19, 72, -1
151.359, 42, 0, 19, 71, -1
151.365, 42, 0, 19, 72, -1
151.366, 43, 0, 19, 72, -1
151.388, 43, 0, 19, 73, -1
151.390, 43, 0, 18, 73, -1
151.408, 43, 0, 18, 73, 1
151.421, 43, 0, 18, 73, -1
151.422, 42, 0, 18, 73, -1
151.473, 42, 0, 18, 74, -1
151.491, 42, 0, 18, 74, 1
151.494, 43, 0, 18, 74, 1
151.512, 44, 0, 18, 74, 1
151.544, 43, 0, 18, 74, 1
151.574, 43, 0, 18, 73, 1
151.581, 43, 0, 18, 74, 1
151.584, 42, 0, 18, 74, 1
151.602, 43, 0, 18, 74, 1
151.605, 44, 0, 18, 74, 1
151.655, 44, 0, 18, 75, 1
151.658, 44, 0, 18, 76, 1
151.670, 44, 0, 17, 76, 1
151.675, 44, 0, 17, 77, 1
151.677, 44, 0, 17, 78, 1
151.716, 44, 0, 17, 77, 1
151.752, 43, 0, 17, 77, 1
151.760, 42, 0, 17, 77, 1
151.793, 43, 0, 17, 77, 1
151.796, 44, 0, 17, 77, 1
151.815, 44, 0, 18, 77, 1
151.854, 43, 0, 18, 77, 1
151.861, 42, 0, 18, 77, 1
151.868, 43, 0, 18, 77, 1
151.884, 43, 0, 18, 76, 1
151.932, 43, 0, 18, 77, 1
151.938, 43, 0, 18, 76, 1
151.955, 42, 0, 18, 76, 1
151.970, 43, 0, 18, 76, 1
151.974, 43, 0, 18, 76, -1
152.026, 43, 0, 18, 76, 1
152.031, 42, 0, 18, 76, 1
152.067, 43, 0, 18, 76, 1
152.075, 43, 0, 18, 77, 1
152.084, 43, 0, 19, 77, 1
152.116, 43, 0, 19, 77, -1
152.145, 43, 0, 19, 78, -1
152.187, 43, 0, 19, 77, -1
152.188, 43, 0, 19, 77, 1
152.238, 44, 0, 19, 77, 1
152.250, 44, 0, 18, 77, 1
152.279, 44, 0, 18, 78, 1
152.283, 44, 0, 18, 78, -1
152.290, 44, 0, 19, 78, -1
152.337, 44, 0, 18, 78, -1
152.358, 44, 0, 18, 78, 1
152.365, 44, 0, 18, 79, 1
152.367, 45, 0, 18, 79, 1
152.382, 45, 0, 18, 78, 1
152.388, 46, 0, 18, 78, 1
152.421, 46, 0, 18, 79, 1
152.427, 46, 0, 18, 80, 1
152.476, 46, 0, 18, 79, 1
152.482, 46, 0, 18, 80, 1
152.488, 45, 0, 18, 80, 1
152.491, 45, 0, 19, 80, 1
152.493, 45, 0, 19, 79, 1
152.538, 44, 0, 19, 79, 1
152.542, 45, 0, 19, 79, 1
152.547, 45, 0, 19, 80, 1
152.550, 45, 0, 19, 79, 1
152.564, 45, 0, 19, 80, 1
152.580, 45, 0, 19, 79, 1
152.597, 45, 0, 19, 80, 1
152.632, 45, 0, 19, 80, -1
152.637, 45, 0, 19, 79, -1
152.646, 44, 0, 19, 79, -1
152.646, 44, 0, 20, 79, -1
152.655, 43, 0, 20, 79, -1
152.658, 43, 0, 20, 78, -1
152.662, 43, 0, 20, 77, -1
152.685, 43, 0, 20, 76, -1
152.719, 42, 0, 20, 76, -1
152.726, 42, 0, 20, 77, -1
152.750, 42, 0, 20, 77, 1
152.760, 41, 0, 20, 77, 1
152.770, 41, 0, 20, 77, -1
152.788, 41, 0, 20, 78, -1
152.797, 41, 0, 20, 78, 1
152.804, 41, 0, 20, 78, -1
152.816, 41, 0, 20, 77, -1
152.885, 41, 0, 20, 78, -1
152.888, 41, 0, 20, 79, -1
152.899, 41, 0, 20, 78, -1
152.905, 40, 0, 20, 78, -1
152.920, 40, 0, 20, 79, -1
152.921, 40, 0, 20, 79, 1
152.924, 40, 0, 20, 80, 1
152.960, 39, 0, 20, 80, 1
152.998, 39, 0, 20, 79, 1
153.001, 39, 0, 20, 78, 1
153.014, 39, 0, 20, 77, 1
153.015, 39, 0, 19, 77, 1
153.033, 40, 0, 19, 77, 1
153.055, 40, 0, 19, 76, 1
153.055, 40, 0, 18, 76, 1
153.059, 40, 0, 18, 75, 1
153.068, 40, 0, 18, 74, 1
153.074, 40, 0, 19, 74, 1
153.082, 40, 0, 20, 74, 1
153.088, 40, 0, 20, 73, 1
153.105, 40, 0, 20, 74, 1
153.135, 41, 0, 20, 74, 1
153.173, 40, 0, 20, 74, 1
153.194, 41, 0, 20, 74, 1
153.216, 42, 0, 20, 74, 1
153.217, 41, 0, 20, 74, 1
153.219, 41, 0, 21, 74, 1
153.239, 40, 0, 21, 74, 1
153.240, 41, 0, 21, 74, 1
153.246, 41, 0, 21, 73, 1
153.262, 41, 0, 20, 73, 1
153.275, 40, 0, 20, 73, 1
153.278, 40, 0, 20, 73, -1
153.284, 40, 0, 20, 73, 1
153.289, 40, 0, 20, 72, 1
153.294, 41, 0, 20, 72, 1
153.308, 41, 0, 20, 71, 1
153.315, 41, 0, 19, 71, 1
153.328, 41, 0, 19, 72, 1
153.329, 41, 0, 20, 72, 1
153.342, 41, 0, 20, 73, 1
153.386, 42, 0, 20, 73, 1
153.437, 42, 0, 20, 73, -1
153.448, 42, 0, 19, 73, -1
153.499, 41, 0, 19, 73, -1
153.525, 40, 0, 19, 73, -1
153.540, 40, 0, 19, 74, -1
153.588, 40, 0, 19, 74, 1
153.599, 40, 0, 19, 74, -1
153.677, 40, 0, 19, 73, -1
153.684, 40, 0, 19, 73, 1
153.710, 40, 0, 19, 73, -1
153.743, 40, 0, 19, 72, -1
153.756, 40, 0, 19, 71, -1
153.818, 40, 0, 19, 72, -1
153.860, 40, 0, 19, 71, -1
153.893, 40, 0, 19, 71, 1
153.895, 40, 0, 19, 70, 1
153.900, 40, 0, 19, 70, -1
153.917, 40, 0, 20, 70, -1
153.919, 40, 0, 20, 70, 1
153.938, 40, 0, 20, 70, -1
153.964, 39, 0, 20, 70, -1
153.984, 39, 0, 20, 69, -1
153.990, 39, 0, 20, 68, -1
153.993, 39, 0, 20, 67, -1
153.997, 39, 0, 20, 67, 1
154.001, 39, 0, 20, 67, -1
154.006, 38, 0, 20, 67, -1
154.013, 38, 0, 20, 68, -1
154.031, 38, 0, 20, 67, -1
154.033, 38, 0, 20, 66, -1
154.095, 38, 0, 20, 66, 1
154.127, 39, 0, 20, 66, 1
154.178, 38, 0, 20, 66, 1
154.192, 39, 0, 20, 66, 1
154.203, 40, 0, 20, 66, 1
154.218, 40, 0, 20, 67, 1
154.242, 40, 0, 21, 67, 1
154.262, 39, 0, 21, 67, 1
154.262, 39, 0, 21, 67, -1
154.264, 39, 0, 22, 67, -1
154.295, 39, 0, 22, 68, -1
154.314, 38, 0, 22, 68, -1
154.359, 38, 0, 22, 68, 1
154.364, 37, 0, 22, 68, 1
154.370, 37, 0, 22, 69, 1
154.392, 38, 0, 22, 69, 1
154.412, 38, 0, 22, 70, 1
154.413, 38, 0, 22, 71, 1
154.414, 38, 0, 22, 70, 1
154.444, 37, 0, 22, 70, 1
154.447, 36, 0, 22, 70, 1
154.449, 37, 0, 22, 70, 1
154.456, 37, 0, 23, 70, 1
154.461, 38, 0, 23, 70, 1
154.483, 38, 0, 23, 70, -1
154.554, 38, 0, 22, 70, -1
154.559, 38, 0, 23, 70, -1
154.564, 38, 0, 23, 70, 1
154.580, 39, 0, 23, 70, 1
154.622, 39, 0, 22, 70, 1
154.645, 39, 0, 21, 70, 1
154.653, 39, 0, 20, 70, 1
154.665, 39, 0, 20, 70, -1
154.763, 39, 0, 20, 71, -1
154.766, 39, 0, 20, 70, -1
154.771, 40, 0, 20, 70, -1
154.787, 39, 0, 20, 70, -1
154.808, 39, 0, 20, 70, 1
154.818, 38, 0, 20, 70, 1
154.842, 38, 0, 20, 69, 1
154.846, 38, 0, 20, 70, 1
154.847, 39, 0, 20, 70, 1
154.905, 38, 0, 20, 70, 1
154.932, 37, 0, 20, 70, 1
154.973, 37, 0, 20, 71, 1
154.976, 36, 0, 20, 71, 1
154.979, 36, 0, 20, 70, 1
154.980, 36, 0, 19, 70, 1
155.001, 36, 0, 19, 71, 1
155.031, 37, 0, 19, 71, 1
155.039, 37, 0, 19, 71, -1
155.042, 36, 0, 19, 71, -1
155.058, 36, 0, 18, 71, -1
155.062, 35, 0, 18, 71, -1
155.070, 34, 0, 18, 71, -1
155.070, 33, 0, 18, 71, -1
155.079, 33, 0, 18, 70, -1
155.093, 32, 0, 18, 70, -1
155.097, 33, 0, 18, 70, -1
155.121, 32, 0, 18, 70, -1
155.139, 32, 0, 18, 71, -1
155.153, 32, 0, 18, 71, 1
155.155, 31, 0, 18, 71, 1
155.164, 31, 0, 19, 71, 1
155.165, 32, 0, 19, 71, 1
155.168, 32, 0, 18, 71, 1
155.170, 32, 0, 17, 71, 1
155.187, 32, 0, 17, 72, 1
155.194, 32, 0, 16, 72, 1
155.199, 32, 0, 17, 72, 1
155.211, 33, 0, 17, 72, 1
155.239, 33, 0, 16, 72, 1
155.253, 33, 0, 16, 71, 1
155.259, 33, 0, 16, 72, 1
155.265, 32, 0, 16, 72, 1
155.286, 33, 0, 16, 72, 1
155.291, 34, 0, 16, 72, 1
155.358, 35, 0, 16, 72, 1
155.361, 35, 0, 16, 73, 1
155.369, 36, 0, 16, 73, 1
155.372, 36, 0, 15, 73, 1
155.384, 36, 0, 15, 72, 1
155.416, 36, 0, 16, 72, 1
155.432, 37, 0, 16, 72, 1
155.468, 37, 0, 17, 72, 1
155.515, 37, 0, 17, 71, 1
155.517, 38, 0, 17, 71, 1
155.537, 38, 0, 18, 71, 1
155.546, 39, 0, 18, 71, 1
155.572, 40, 0, 18, 71, 1
155.594, 40, 0, 19, 71, 1
155.595, 41, 0, 19, 71, 1
155.612, 41, 0, 19, 71, -1
155.632, 41, 0, 18, 71, -1
155.643, 41, 0, 18, 71, 1
155.647, 41, 0, 18, 72, 1
155.663, 42, 0, 18, 72, 1
155.706, 42, 0, 18, 73, 1
155.757, 41, 0, 18, 73, 1
155.804, 42, 0, 18, 73, 1
155.829, 42, 0, 18, 74, 1
155.834, 42, 0, 18, 73, 1
155.846, 42, 0, 18, 72, 1
155.851, 41, 0, 18, 72, 1
155.853, 41, 0, 17, 72, 1
155.860, 41, 0, 17, 72, -1
155.870, 41, 0, 17, 71, -1
155.872, 41, 0, 17, 71, 1
155.875, 41, 0, 16, 71, 1
155.888, 42, 0, 16, 71, 1
155.914, 43, 0, 16, 71, 1
155.947, 42, 0, 16, 71, 1
155.949, 42, 0, 16, 72, 1
155.957, 41, 0, 16, 72, 1
155.971, 41, 0, 16, 71, 1
155.985, 41, 0, 16, 72, 1
155.988, 41, 0, 17, 72, 1
155.993, 41, 0, 17, 72, -1
156.029, 40, 0, 17, 72, -1
156.041, 40, 0, 17, 71, -1
156.056, 40, 0, 18, 71, -1
156.064, 40, 0, 18, 72, -1
156.089, 40, 0, 18, 71, -1
156.129, 40, 0, 18, 71, 1
156.130, 39, 0, 18, 71, 1
156.151, 40, 0, 18, 71, 1
156.154, 40, 0, 18, 71, -1
156.182, 40, 0, 18, 71, 1
156.194, 40, 0, 18, 72, 1
156.194, 41, 0, 18, 72, 1
156.215, 41, 0, 18, 71, 1
156.218, 42, 0, 18, 71, 1
156.222, 41, 0, 18, 71, 1
156.242, 41, 0, 18, 72, 1
156.250, 40, 0, 18, 72, 1
156.296, 41, 0, 18, 72, 1
156.303, 42, 0, 18, 72, 1
156.356, 42, 0, 19, 72, 1
156.359, 43, 0, 19, 72, 1
156.362, 44, 0, 19, 72, 1
156.363, 44, 0, 19, 72, -1
156.401, 44, 0, 18, 72, -1
156.419, 44, 0, 18, 71, -1
156.439, 45, 0, 18, 71, -1
156.470, 44, 0, 18, 71, -1
156.482, 45, 0, 18, 71, -1
156.511, 45, 0, 18, 72, -1
156.529, 45, 0, 18, 73, -1
156.543, 45, 0, 18, 73, 1
156.548, 46, 0, 18, 73, 1
156.557, 46, 0, 18, 73, -1
156.634, 46, 0, 18, 72, -1
156.639, 45, 0, 18, 72, -1
156.650, 44, 0, 18, 72, -1
156.659, 44, 0, 19, 72, -1
156.680, 44, 0, 19, 72, 1
156.708, 44, 0, 18, 72, 1
156.730, 45, 0, 18, 72, 1
156.773, 45, 0, 19, 72, 1
156.829, 46, 0, 19, 72, 1
156.876, 46, 0, 19, 72, -1
156.876, 46, 0, 19, 72, 1
156.889, 46, 0, 19, 72, -1
156.908, 46, 0, 19, 71, -1
156.923, 46, 0, 19, 70, -1
156.961, 46, 0, 19, 71, -1
156.980, 46, 0, 19, 70, -1
157.013, 45, 0, 19, 70, -1
157.015, 45, 0, 18, 70, -1
157.027, 45, 0, 17, 70, -1
157.030, 45, 0, 16, 70, -1
157.043, 46, 0, 16, 70, -1
157.047, 46, 0, 15, 70, -1
157.061, 46, 0, 14, 70, -1
157.065, 47, 0, 14, 70, -1
157.070, 47, 0, 14, 70, 1
157.072, 48, 0, 14, 70, 1
157.082, 48, 0, 14, 69, 1
157.114, 48, 0, 14, 70, 1
157.126, 49, 0, 14, 70, 1
157.139, 49, 0, 14, 69, 1
157.141, 49, 0, 14, 68, 1
157.167, 50, 0, 14, 68, 1
157.199, 50, 0, 14, 69, 1
157.210, 51, 0, 14, 69, 1
157.227, 51, 0, 14, 70, 1
157.233, 52, 0, 14, 70, 1
157.252, 52, 0, 14, 70, -1
157.254, 52, 0, 14, 71, -1
157.292, 51, 0, 14, 71, -1
157.303, 51, 0, 14, 71, 1
157.346, 51, 0, 15, 71, 1
157.355, 52, 0, 15, 71, 1
157.365, 52, 0, 15, 71, -1
157.384, 52, 0, 15, 70, -1
157.419, 51, 0, 15, 70, -1
157.432, 52, 0, 15, 70, -1
157.448, 52, 0, 15, 69, -1
157.495, 52, 0, 15, 70, -1
157.517, 53, 0, 15, 70, -1
157.542, 53, 0, 15, 70, 1
157.555, 53, 0, 15, 69, 1
157.560, 53, 0, 14, 69, 1
157.575, 53, 0, 14, 70, 1
157.663, 54, 0, 14, 70, 1
157.682, 55, 0, 14, 70, 1
157.685, 54, 0, 14, 70, 1
157.690, 55, 0, 14, 70, 1
157.697, 55, 0, 14, 71, 1
157.702, 55, 0, 14, 71, -1
157.705, 55, 0, 14, 71, 1
157.708, 56, 0, 14, 71, 1
157.711, 56, 0, 14, 72, 1
157.719, 56, 0, 15, 72, 1
157.723, 56, 0, 14, 72, 1
157.734, 57, 0, 14, 72, 1
157.738, 57, 0, 14, 72, -1
157.747, 57, 0, 14, 71, -1
157.770, 57, 0, 14, 71, 1
157.784, 58, 0, 14, 71, 1
157.813, 59, 0, 14, 71, 1
157.816, 59, 0, 14, 71, -1
157.886, 58, 0, 14, 71, -1
157.892, 58, 0, 13, 71, -1
157.893, 58, 0, 14, 71, -1
157.898, 58, 0, 14, 70, -1
157.903, 58, 0, 14, 70, 1
157.913, 58, 0, 14, 70, -1
157.936, 58, 0, 14, 70, 1
157.955, 58, 0, 14, 71, 1
157.999, 58, 0, 14, 70, 1
158.014, 59, 0, 14, 70, 1
158.034, 59, 0, 13, 70, 1
158.046, 58, 0, 13, 70, 1
158.085, 59, 0, 13, 70, 1
158.093, 59, 0, 13, 70, -1
158.096, 58, 0, 13, 70, -1
158.106, 58, 0, 13, 69, -1
158.133, 58, 0, 13, 68, -1
158.179, 58, 0, 13, 69, -1
158.182, 57, 0, 13, 69, -1
158.189, 57, 0, 13, 69, 1
158.193, 58, 0, 13, 69, 1
